x y z
0.371 0.091 2
0.97 0.308 2
0.97 0.334 3
0.971 0.351 3
0.971 0.317 2
0.972 0.372 3
0.974 0.389 1
0.974 0.331 3
0.975 0.306 2
0.976 0.344 3
0.977 0.371 3
0.371 0.052 2
0.977 0.395 1
0.977 0.322 3
0.978 0.386 3
0.98 0.357 3
0.98 0.389 1
0.981 0.3 2
0.981 0.304 2
0.982 0.307 2
0.984 0.395 1
0.984 0.317 2
0.372 0.069 2
0.984 0.352 2
0.987 0.382 1
0.987 0.37 1
0.988 0.388 1
0.988 0.318 2
0.99 0.379 1
0.991 0.344 2
0.992 0.308 2
0.993 0.318 2
0.993 0.394 1
0.374 0.007 3
0 0.487 2
0.001 0.444 2
0.003 0.497 3
0.005 0.488 2
0.006 0.42 3
0.007 0.401 3
0.01 0.467 3
0.011 0.451 2
0.012 0.47 3
0.012 0.491 3
0.377 0.067 2
0.014 0.481 3
0.017 0.447 2
0.017 0.484 3
0.018 0.405 3
0.018 0.409 3
0.02 0.487 3
0.022 0.48 3
0.023 0.4 3
0.023 0.404 3
0.024 0.41 3
0.377 0.061 2
0.025 0.436 2
0.025 0.473 3
0.026 0.497 3
0.027 0.405 3
0.027 0.464 3
0.029 0.475 3
0.03 0.493 3
0.031 0.418 3
0.031 0.488 3
0.031 0.463 3
0.378 0.023 3
0.032 0.433 3
0.033 0.467 3
0.033 0.449 3
0.033 0.426 3
0.035 0.408 3
0.035 0.497 3
0.038 0.467 2
0.039 0.422 3
0.039 0.498 3
0.042 0.415 3
0.378 0.029 3
0.043 0.41 3
0.043 0.468 3
0.045 0.417 3
0.05 0.409 3
0.051 0.467 2
0.052 0.422 3
0.052 0.492 3
0.053 0.497 3
0.055 0.484 2
0.056 0.43 3
0.381 0.006 3
0.029 0 2
0.057 0.412 3
0.068 0.452 3
0.069 0.458 3
0.07 0.482 2
0.071 0.431 3
0.072 0.49 2
0.073 0.4 3
0.073 0.466 3
0.073 0.44 3
0.075 0.469 3
0.382 0.001 3
0.077 0.45 3
0.078 0.422 3
0.078 0.464 3
0.078 0.419 3
0.078 0.429 3
0.079 0.489 2
0.081 0.415 3
0.081 0.41 3
0.082 0.455 3
0.083 0.462 3
0.384 0.037 3
0.085 0.471 3
0.087 0.42 3
0.09 0.438 3
0.091 0.455 3
0.091 0.412 3
0.093 0.466 3
0.095 0.439 3
0.095 0.496 3
0.097 0.425 3
0.098 0.45 3
0.384 0.045 2
0.098 0.475 3
0.1 0.494 3
0.101 0.498 3
0.101 0.426 3
0.102 0.456 3
0.104 0.473 3
0.104 0.45 3
0.11 0.451 3
0.112 0.427 3
0.113 0.455 3
0.389 0.042 2
0.113 0.48 3
0.115 0.429 2
0.116 0.496 2
0.118 0.487 3
0.118 0.457 3
0.118 0.47 3
0.119 0.409 2
0.119 0.435 3
0.124 0.46 3
0.125 0.497 2
0.391 0.047 2
0.126 0.468 3
0.127 0.453 3
0.128 0.479 2
0.129 0.424 2
0.134 0.43 2
0.136 0.461 2
0.137 0.401 2
0.139 0.42 3
0.139 0.44 2
0.141 0.416 3
0.391 0.052 2
0.141 0.481 2
0.142 0.497 3
0.143 0.468 2
0.145 0.444 2
0.146 0.483 2
0.147 0.489 2
0.148 0.498 2
0.151 0.412 3
0.151 0.418 3
0.152 0.469 3
0.391 0.098 2
0.154 0.493 2
0.157 0.456 3
0.158 0.409 3
0.159 0.464 1
0.16 0.474 1
0.161 0.455 3
0.163 0.432 2
0.163 0.473 1
0.163 0.491 2
0.164 0.436 2
0.392 0.002 2
0.165 0.456 1
0.166 0.421 3
0.166 0.468 1
0.167 0.404 3
0.167 0.464 1
0.169 0.456 1
0.17 0.474 3
0.17 0.417 3
0.171 0.403 3
0.171 0.498 3
0.395 0.078 2
0.173 0.463 1
0.174 0.46 1
0.176 0.437 2
0.176 0.455 3
0.178 0.488 3
0.181 0.427 3
0.183 0.417 3
0.183 0.442 3
0.183 0.454 3
0.184 0.464 3
0.396 0.03 2
0.029 0.076 3
0.184 0.498 3
0.185 0.431 3
0.186 0.419 3
0.186 0.459 3
0.188 0.462 3
0.189 0.491 2
0.19 0.495 3
0.19 0.452 3
0.19 0.437 3
0.191 0.449 3
0.397 0.001 2
0.191 0.46 2
0.192 0.441 3
0.193 0.413 3
0.193 0.434 3
0.194 0.473 2
0.194 0.406 3
0.195 0.426 3
0.198 0.424 3
0.2 0.423 3
0.201 0.471 2
0.398 0.061 2
0.201 0.477 2
0.202 0.412 3
0.202 0.494 3
0.202 0.401 3
0.202 0.45 3
0.203 0.462 3
0.203 0.433 3
0.203 0.438 3
0.204 0.426 3
0.205 0.468 1
0.398 0.049 2
0.205 0.484 3
0.205 0.496 3
0.206 0.455 3
0.207 0.405 3
0.207 0.475 3
0.208 0.4 3
0.208 0.428 2
0.209 0.439 2
0.21 0.482 3
0.211 0.447 3
0.398 0.075 2
0.211 0.425 2
0.212 0.488 3
0.213 0.451 1
0.214 0.47 1
0.214 0.477 3
0.215 0.491 2
0.216 0.4 3
0.216 0.441 3
0.216 0.459 3
0.217 0.423 3
0.398 0.066 2
0.217 0.486 1
0.222 0.495 2
0.223 0.409 3
0.225 0.459 3
0.225 0.421 2
0.227 0.464 3
0.229 0.475 3
0.231 0.436 3
0.231 0.496 2
0.232 0.443 3
0.4 0.065 2
0.234 0.433 1
0.234 0.494 2
0.235 0.454 3
0.237 0.438 3
0.238 0.45 3
0.238 0.461 2
0.24 0.431 1
0.241 0.42 1
0.243 0.469 2
0.244 0.427 1
0.4 0.052 2
0.245 0.402 2
0.246 0.433 1
0.246 0.417 3
0.247 0.457 2
0.248 0.47 2
0.248 0.41 2
0.249 0.488 2
0.25 0.429 1
0.251 0.413 2
0.252 0.427 3
0.401 0.061 2
0.253 0.444 3
0.253 0.49 2
0.254 0.435 1
0.256 0.426 1
0.256 0.483 2
0.257 0.492 2
0.258 0.433 3
0.26 0.425 3
0.261 0.452 3
0.261 0.476 2
0.402 0.003 2
0.264 0.456 3
0.265 0.411 2
0.266 0.44 3
0.266 0.459 3
0.267 0.433 3
0.268 0.4 2
0.268 0.426 3
0.268 0.421 3
0.269 0.408 2
0.269 0.437 3
0.402 0.08 3
0.03 0.097 3
0.273 0.461 2
0.273 0.443 3
0.273 0.422 3
0.273 0.498 3
0.276 0.437 3
0.276 0.433 3
0.277 0.411 3
0.278 0.441 3
0.278 0.472 2
0.278 0.42 3
0.402 0.016 2
0.278 0.449 3
0.278 0.498 2
0.279 0.415 3
0.279 0.492 2
0.28 0.46 3
0.281 0.432 3
0.281 0.438 3
0.282 0.414 2
0.286 0.452 3
0.286 0.489 2
0.402 0.075 2
0.287 0.423 3
0.29 0.427 3
0.29 0.411 3
0.292 0.446 3
0.292 0.418 3
0.292 0.462 3
0.292 0.472 2
0.293 0.454 3
0.293 0.424 3
0.294 0.4 2
0.403 0.024 2
0.294 0.467 3
0.295 0.433 3
0.295 0.498 3
0.295 0.439 3
0.296 0.412 2
0.297 0.464 3
0.297 0.478 3
0.298 0.419 1
0.3 0.415 3
0.301 0.421 3
0.404 0.032 2
0.301 0.457 3
0.302 0.429 1
0.302 0.438 1
0.302 0.475 2
0.303 0.468 3
0.304 0.415 2
0.304 0.434 3
0.305 0.446 3
0.305 0.46 3
0.305 0.424 1
0.405 0.083 2
0.306 0.41 2
0.306 0.466 3
0.307 0.494 3
0.307 0.43 3
0.308 0.44 3
0.31 0.488 3
0.31 0.462 3
0.31 0.4 3
0.311 0.447 3
0.312 0.412 2
0.407 0.044 2
0.313 0.406 3
0.313 0.455 2
0.319 0.409 3
0.32 0.433 2
0.321 0.4 3
0.322 0.424 2
0.322 0.45 2
0.324 0.439 2
0.326 0.416 3
0.326 0.495 2
0.408 0.022 2
0.327 0.4 3
0.328 0.434 2
0.333 0.459 2
0.334 0.449 2
0.338 0.489 2
0.339 0.442 2
0.343 0.465 2
0.345 0.427 2
0.345 0.472 2
0.346 0.438 2
0.412 0.057 2
0.347 0.449 2
0.347 0.454 2
0.349 0.464 2
0.349 0.496 2
0.349 0.434 2
0.351 0.473 2
0.355 0.458 2
0.355 0.492 2
0.356 0.452 2
0.356 0.474 2
0.417 0.089 2
0.359 0.486 2
0.361 0.437 2
0.361 0.466 2
0.365 0.402 2
0.365 0.448 2
0.367 0.471 2
0.37 0.445 2
0.372 0.4 3
0.374 0.411 3
0.382 0.495 2
0.417 0.075 3
0.032 0.022 3
0.383 0.439 2
0.384 0.424 2
0.385 0.488 2
0.389 0.439 2
0.391 0.411 3
0.392 0.485 3
0.392 0.426 2
0.394 0.479 2
0.396 0.492 3
0.396 0.44 3
0.417 0.031 2
0.398 0.456 3
0.398 0.422 2
0.398 0.427 2
0.398 0.49 3
0.4 0.48 3
0.401 0.426 3
0.403 0.492 3
0.404 0.437 3
0.406 0.424 2
0.407 0.451 3
0.42 0.049 2
0.408 0.442 3
0.411 0.452 3
0.411 0.481 2
0.412 0.497 3
0.414 0.423 3
0.414 0.484 3
0.415 0.437 3
0.416 0.447 3
0.417 0.452 3
0.418 0.411 3
0.42 0.067 2
0.418 0.426 3
0.418 0.458 3
0.419 0.486 3
0.42 0.434 3
0.422 0.44 3
0.423 0.416 3
0.429 0.423 3
0.429 0.408 3
0.43 0.429 3
0.433 0.481 2
0.421 0.003 2
0.434 0.491 3
0.438 0.436 3
0.438 0.479 3
0.439 0.46 3
0.44 0.451 3
0.44 0.456 3
0.442 0.406 2
0.442 0.496 3
0.443 0.454 3
0.444 0.422 1
0.423 0.007 3
0.446 0.452 3
0.447 0.403 2
0.447 0.477 2
0.447 0.427 3
0.448 0.495 3
0.449 0.43 3
0.449 0.435 3
0.449 0.491 3
0.45 0.464 3
0.45 0.405 2
0.423 0.065 2
0.45 0.448 1
0.451 0.472 3
0.452 0.487 2
0.454 0.443 3
0.455 0.459 3
0.455 0.426 3
0.455 0.447 3
0.456 0.452 3
0.456 0.412 3
0.459 0.438 3
0.424 0.077 3
0.459 0.448 3
0.46 0.42 3
0.461 0.425 1
0.462 0.455 3
0.464 0.465 3
0.465 0.44 3
0.466 0.45 3
0.468 0.463 3
0.471 0.434 3
0.472 0.468 3
0.428 0.07 2
0.473 0.441 3
0.474 0.429 3
0.476 0.472 3
0.477 0.439 3
0.477 0.454 3
0.48 0.464 3
0.481 0.495 3
0.482 0.471 3
0.483 0.451 3
0.485 0.437 3
0.431 0.063 2
0.485 0.481 3
0.486 0.455 3
0.486 0.477 3
0.488 0.469 3
0.489 0.438 3
0.491 0.453 3
0.491 0.465 3
0.492 0.449 3
0.494 0.458 3
0.494 0.476 3
0.431 0.042 2
0.032 0.051 3
0 0.098 3
0.495 0.445 3
0.496 0.406 2
0.497 0.42 3
0.497 0.498 3
0.5 0.441 3
0.501 0.42 2
0.501 0.429 2
0.501 0.448 3
0.503 0.464 3
0.503 0.409 2
0.432 0.025 2
0.503 0.47 3
0.505 0.414 3
0.507 0.478 3
0.511 0.471 3
0.511 0.405 3
0.514 0.424 2
0.515 0.404 3
0.515 0.482 3
0.515 0.412 3
0.515 0.475 3
0.433 0.052 2
0.516 0.427 2
0.516 0.44 2
0.516 0.498 2
0.522 0.412 2
0.525 0.492 3
0.528 0.453 2
0.529 0.481 3
0.529 0.488 3
0.532 0.466 2
0.532 0.493 2
0.433 0.078 2
0.533 0.405 2
0.537 0.475 3
0.538 0.498 3
0.539 0.409 2
0.541 0.445 2
0.542 0.432 2
0.544 0.448 2
0.544 0.422 2
0.545 0.408 2
0.547 0.456 2
0.436 0.026 2
0.55 0.425 2
0.552 0.44 2
0.556 0.402 2
0.558 0.446 2
0.558 0.435 2
0.559 0.455 2
0.566 0.406 2
0.566 0.481 3
0.575 0.402 3
0.576 0.435 2
0.437 0.043 2
0.58 0.407 2
0.585 0.403 3
0.586 0.423 2
0.59 0.413 3
0.592 0.476 3
0.592 0.484 2
0.595 0.48 2
0.595 0.425 3
0.597 0.415 3
0.597 0.433 2
0.439 0.097 2
0.598 0.44 2
0.598 0.488 2
0.601 0.409 3
0.601 0.443 3
0.601 0.424 3
0.604 0.469 2
0.605 0.445 3
0.605 0.485 2
0.608 0.414 3
0.609 0.47 2
0.44 0.011 3
0.613 0.453 3
0.614 0.461 3
0.614 0.401 2
0.615 0.442 3
0.616 0.416 2
0.617 0.434 3
0.619 0.463 3
0.619 0.449 3
0.622 0.486 2
0.623 0.46 3
0.441 0.026 3
0.623 0.464 3
0.626 0.498 3
0.627 0.403 2
0.629 0.464 2
0.63 0.412 2
0.63 0.456 2
0.63 0.435 3
0.632 0.451 2
0.633 0.474 2
0.634 0.463 2
0.441 0.071 2
0.637 0.466 2
0.637 0.46 2
0.641 0.42 3
0.641 0.455 2
0.641 0.449 2
0.644 0.497 3
0.647 0.401 2
0.648 0.412 3
0.649 0.429 3
0.65 0.409 2
0.442 0 3
0.033 0.012 2
0.653 0.472 2
0.654 0.45 2
0.654 0.466 2
0.655 0.41 3
0.659 0.493 2
0.661 0.44 2
0.665 0.409 3
0.666 0.476 2
0.666 0.416 2
0.671 0.471 2
0.442 0.089 3
0.672 0.435 2
0.676 0.488 2
0.678 0.429 2
0.679 0.4 2
0.68 0.491 2
0.68 0.487 2
0.681 0.407 3
0.681 0.458 2
0.681 0.442 3
0.683 0.414 3
0.443 0.021 3
0.684 0.452 2
0.685 0.42 2
0.688 0.461 2
0.688 0.4 3
0.69 0.455 2
0.691 0.438 2
0.693 0.467 2
0.693 0.426 3
0.693 0.418 3
0.694 0.483 3
0.443 0.044 2
0.695 0.404 2
0.697 0.449 3
0.701 0.429 3
0.702 0.441 3
0.703 0.409 3
0.703 0.496 3
0.704 0.405 3
0.705 0.424 3
0.706 0.438 3
0.707 0.448 2
0.445 0.029 2
0.707 0.412 3
0.707 0.458 3
0.708 0.422 3
0.708 0.425 3
0.709 0.432 3
0.711 0.461 3
0.712 0.456 3
0.713 0.403 3
0.714 0.425 3
0.714 0.465 3
0.446 0.023 2
0.714 0.478 3
0.715 0.419 3
0.718 0.441 3
0.718 0.423 2
0.72 0.464 3
0.72 0.495 3
0.721 0.418 3
0.722 0.408 3
0.723 0.447 3
0.725 0.424 3
0.446 0.042 2
0.725 0.453 3
0.726 0.465 3
0.726 0.447 3
0.729 0.461 3
0.73 0.488 2
0.73 0.434 3
0.731 0.424 3
0.732 0.42 3
0.734 0.405 2
0.734 0.449 3
0.447 0.078 2
0.736 0.441 3
0.736 0.455 3
0.737 0.427 3
0.741 0.446 3
0.742 0.441 3
0.742 0.474 2
0.743 0.436 3
0.743 0.412 3
0.744 0.46 3
0.744 0.479 3
0.447 0.051 2
0.745 0.405 2
0.745 0.428 3
0.746 0.421 3
0.748 0.41 3
0.749 0.459 3
0.749 0.497 3
0.749 0.434 3
0.751 0.49 2
0.751 0.424 3
0.751 0.428 3
0.449 0.006 3
0.752 0.416 3
0.753 0.4 3
0.753 0.46 3
0.754 0.444 3
0.755 0.474 3
0.756 0.45 3
0.758 0.458 3
0.759 0.462 3
0.759 0.487 3
0.76 0.411 3
0.451 0.067 2
0.033 0 2
0.761 0.432 1
0.761 0.468 3
0.762 0.426 1
0.764 0.46 3
0.765 0.449 3
0.765 0.491 3
0.765 0.432 3
0.765 0.444 3
0.766 0.414 3
0.767 0.422 1
0.451 0.061 2
0.767 0.463 3
0.769 0.426 1
0.771 0.413 3
0.772 0.43 1
0.772 0.44 1
0.773 0.417 1
0.773 0.482 3
0.773 0.402 3
0.773 0.426 1
0.774 0.487 3
0.452 0.051 2
0.775 0.452 3
0.776 0.464 3
0.777 0.495 3
0.778 0.443 3
0.778 0.429 1
0.78 0.435 1
0.78 0.451 3
0.78 0.495 3
0.781 0.446 3
0.781 0.426 1
0.452 0.043 2
0.784 0.462 3
0.784 0.416 3
0.785 0.431 3
0.787 0.493 3
0.787 0.498 3
0.787 0.457 3
0.788 0.484 2
0.788 0.419 1
0.79 0.403 2
0.79 0.425 3
0.453 0.018 3
0.79 0.451 3
0.79 0.464 2
0.792 0.44 3
0.793 0.471 3
0.794 0.462 3
0.794 0.496 3
0.795 0.491 3
0.796 0.411 3
0.796 0.436 3
0.796 0.447 1
0.454 0.084 2
0.797 0.476 3
0.798 0.451 3
0.798 0.403 3
0.798 0.485 3
0.798 0.462 3
0.8 0.482 2
0.8 0.462 3
0.801 0.401 3
0.801 0.446 3
0.801 0.408 3
0.455 0.004 3
0.801 0.442 3
0.803 0.454 3
0.804 0.403 2
0.807 0.465 3
0.807 0.456 3
0.808 0.434 1
0.809 0.401 2
0.809 0.476 3
0.81 0.44 3
0.81 0.412 3
0.455 0.073 2
0.81 0.426 3
0.81 0.485 2
0.811 0.457 3
0.811 0.468 3
0.812 0.445 2
0.813 0.429 3
0.814 0.453 3
0.816 0.456 3
0.816 0.414 3
0.817 0.482 3
0.456 0.045 2
0.818 0.448 3
0.818 0.429 3
0.818 0.441 1
0.819 0.464 3
0.82 0.486 3
0.823 0.465 3
0.824 0.421 3
0.825 0.47 3
0.825 0.453 3
0.826 0.441 3
0.457 0.093 2
0.826 0.435 3
0.827 0.45 3
0.828 0.464 3
0.828 0.498 3
0.831 0.425 3
0.834 0.498 3
0.834 0.412 3
0.835 0.459 3
0.836 0.424 3
0.837 0.498 3
0.459 0.096 2
0.034 0.084 2
0.838 0.441 3
0.838 0.464 3
0.839 0.491 3
0.839 0.437 3
0.844 0.466 3
0.844 0.436 3
0.845 0.474 3
0.846 0.401 2
0.846 0.484 3
0.847 0.497 3
0.459 0.029 3
0.848 0.422 3
0.85 0.405 3
0.851 0.465 3
0.853 0.44 3
0.854 0.423 3
0.854 0.493 3
0.856 0.408 3
0.856 0.452 3
0.857 0.488 3
0.857 0.496 3
0.46 0.091 2
0.86 0.429 3
0.861 0.452 3
0.862 0.475 3
0.863 0.498 3
0.864 0.405 3
0.864 0.454 3
0.865 0.414 3
0.866 0.462 3
0.867 0.402 2
0.867 0.437 3
0.461 0.082 2
0.867 0.447 3
0.867 0.433 3
0.869 0.477 3
0.87 0.427 3
0.87 0.41 3
0.87 0.459 3
0.871 0.47 3
0.872 0.435 3
0.872 0.448 3
0.875 0.458 3
0.462 0.006 2
0.875 0.432 3
0.877 0.439 3
0.877 0.444 3
0.879 0.473 3
0.879 0.425 3
0.879 0.468 3
0.88 0.456 3
0.881 0.463 3
0.882 0.439 3
0.884 0.472 3
0.463 0.065 2
0.884 0.487 3
0.885 0.425 3
0.885 0.447 3
0.885 0.453 3
0.886 0.491 3
0.887 0.428 3
0.887 0.485 2
0.887 0.417 2
0.889 0.472 2
0.89 0.498 3
0.465 0.097 2
0.89 0.402 3
0.891 0.443 3
0.891 0.431 3
0.891 0.459 3
0.894 0.436 3
0.895 0.418 3
0.896 0.444 3
0.896 0.405 3
0.897 0.487 2
0.898 0.4 3
0.467 0.046 3
0.9 0.41 3
0.902 0.419 3
0.903 0.455 2
0.904 0.43 3
0.904 0.443 2
0.905 0.439 2
0.906 0.433 2
0.906 0.418 3
0.907 0.496 2
0.908 0.448 2
0.469 0.082 2
0.909 0.477 2
0.912 0.451 2
0.912 0.498 3
0.913 0.429 3
0.915 0.417 2
0.917 0.486 2
0.918 0.413 2
0.918 0.454 2
0.919 0.425 3
0.921 0.472 3
0.47 0.031 3
0.922 0.432 2
0.923 0.451 2
0.925 0.4 2
0.927 0.498 2
0.927 0.42 3
0.928 0.405 1
0.929 0.452 2
0.931 0.415 3
0.931 0.426 2
0.935 0.462 3
0.471 0.09 2
0.038 0.018 2
0.935 0.476 2
0.936 0.438 2
0.937 0.471 3
0.937 0.452 3
0.939 0.443 2
0.941 0.439 3
0.942 0.4 3
0.942 0.454 3
0.946 0.434 3
0.946 0.429 3
0.472 0.006 2
0.946 0.449 3
0.948 0.494 3
0.948 0.463 3
0.948 0.482 3
0.949 0.423 3
0.95 0.414 3
0.95 0.429 3
0.951 0.459 3
0.952 0.476 3
0.954 0.488 3
0.472 0.043 3
0.954 0.423 3
0.955 0.436 3
0.956 0.492 3
0.959 0.444 3
0.959 0.404 3
0.96 0.415 3
0.961 0.423 1
0.966 0.49 3
0.966 0.482 3
0.967 0.475 3
0.473 0.051 3
0.968 0.454 2
0.969 0.461 2
0.969 0.487 3
0.97 0.41 3
0.971 0.427 1
0.971 0.433 3
0.971 0.475 3
0.971 0.417 1
0.972 0.482 3
0.973 0.494 3
0.475 0.001 2
0.974 0.487 3
0.975 0.469 3
0.975 0.426 3
0.979 0.42 1
0.981 0.497 3
0.981 0.432 3
0.982 0.468 3
0.982 0.485 3
0.983 0.414 1
0.983 0.422 1
0.477 0.089 3
0.986 0.429 3
0.986 0.478 3
0.987 0.483 3
0.987 0.445 2
0.988 0.405 1
0.989 0.489 3
0.991 0.497 3
0.993 0.434 3
0.994 0.421 1
0.994 0.446 2
0.477 0.034 3
0.994 0.453 2
0.995 0.493 3
0.995 0.415 1
0.996 0.409 1
0.997 0.487 3
0 0.554 2
0 0.501 2
0 0.548 2
0.002 0.568 2
0.002 0.596 2
0.477 0.065 2
0.003 0.53 3
0.008 0.523 3
0.01 0.585 2
0.011 0.533 3
0.013 0.51 3
0.014 0.589 2
0.016 0.548 2
0.016 0.555 2
0.017 0.531 3
0.019 0.524 3
0.477 0.048 3
0.02 0.566 3
0.021 0.586 2
0.022 0.593 2
0.023 0.504 2
0.023 0.512 3
0.023 0.537 3
0.028 0.545 3
0.028 0.582 2
0.028 0.511 3
0.028 0.52 3
0.479 0.008 2
0.029 0.555 3
0.03 0.506 3
0.03 0.569 2
0.031 0.539 3
0.032 0.591 2
0.034 0.504 3
0.036 0.55 3
0.037 0.538 3
0.037 0.501 3
0.039 0.547 3
0.48 0.052 2
0.039 0.063 2
0.04 0.519 3
0.04 0.554 3
0.041 0.538 3
0.042 0.502 3
0.043 0.58 2
0.043 0.572 2
0.044 0.544 3
0.045 0.564 3
0.048 0.546 3
0.048 0.505 2
0.48 0.015 2
0.049 0.5 3
0.05 0.511 3
0.05 0.563 3
0.051 0.598 2
0.052 0.559 3
0.053 0.554 3
0.054 0.505 3
0.054 0.566 3
0.055 0.597 2
0.056 0.559 3
0.481 0.021 3
0.057 0.587 2
0.058 0.502 3
0.059 0.583 2
0.06 0.513 3
0.061 0.507 2
0.062 0.55 3
0.063 0.559 3
0.066 0.595 2
0.067 0.563 3
0.067 0.527 2
0.482 0.043 3
0.07 0.57 3
0.071 0.548 2
0.072 0.573 3
0.074 0.537 2
0.077 0.513 2
0.078 0.541 2
0.08 0.506 2
0.083 0.515 2
0.084 0.588 2
0.085 0.572 1
0.485 0.049 3
0.085 0.512 3
0.086 0.553 1
0.086 0.58 3
0.086 0.548 1
0.087 0.538 2
0.087 0.562 1
0.088 0.501 2
0.089 0.569 1
0.09 0.555 1
0.091 0.543 3
0.486 0.096 3
0.092 0.501 1
0.092 0.574 1
0.093 0.579 1
0.094 0.507 3
0.094 0.534 2
0.095 0.525 2
0.095 0.549 1
0.096 0.583 1
0.096 0.562 1
0.097 0.571 1
0.486 0.042 3
0.097 0.553 1
0.098 0.501 3
0.1 0.585 1
0.101 0.578 1
0.101 0.567 1
0.101 0.574 1
0.101 0.524 2
0.102 0.551 1
0.102 0.502 3
0.104 0.513 3
0.49 0.088 2
0.104 0.591 1
0.104 0.559 1
0.106 0.507 1
0.106 0.574 1
0.106 0.566 1
0.107 0.543 2
0.108 0.59 3
0.108 0.502 3
0.109 0.521 2
0.109 0.514 3
0.492 0.048 2
0.109 0.547 3
0.11 0.553 1
0.111 0.559 1
0.112 0.526 2
0.112 0.563 3
0.114 0.51 3
0.114 0.554 3
0.114 0.517 1
0.115 0.504 3
0.116 0.592 3
0.492 0.025 3
0.117 0.564 1
0.117 0.573 1
0.118 0.51 3
0.118 0.552 3
0.119 0.586 3
0.119 0.598 2
0.123 0.584 3
0.124 0.513 3
0.124 0.569 1
0.126 0.506 3
0.492 0.079 2
0.039 0.037 2
0.126 0.558 2
0.127 0.593 2
0.127 0.509 3
0.127 0.576 1
0.128 0.57 3
0.13 0.534 2
0.132 0.547 3
0.133 0.516 3
0.134 0.594 2
0.135 0.51 3
0.493 0.036 3
0.135 0.571 3
0.136 0.528 3
0.137 0.557 3
0.138 0.538 3
0.138 0.569 2
0.141 0.501 3
0.141 0.531 3
0.143 0.517 3
0.144 0.574 2
0.144 0.589 2
0.493 0.074 2
0.145 0.515 3
0.146 0.552 3
0.147 0.512 3
0.148 0.507 3
0.149 0.564 3
0.149 0.586 2
0.151 0.517 3
0.151 0.56 3
0.151 0.598 2
0.152 0.522 2
0.494 0.059 3
0.153 0.504 2
0.156 0.535 2
0.157 0.575 2
0.158 0.596 3
0.16 0.55 3
0.161 0.558 3
0.163 0.536 2
0.163 0.577 2
0.164 0.522 2
0.164 0.541 2
0.494 0.087 2
0.164 0.553 3
0.168 0.52 2
0.168 0.544 3
0.168 0.57 2
0.169 0.529 2
0.171 0.538 1
0.175 0.503 3
0.178 0.527 2
0.18 0.542 2
0.182 0.533 3
0.495 0.07 2
0.183 0.565 2
0.185 0.528 2
0.185 0.502 3
0.186 0.535 3
0.186 0.522 3
0.187 0.548 2
0.191 0.501 3
0.193 0.563 2
0.194 0.532 2
0.197 0.575 3
0.495 0.02 3
0.197 0.59 3
0.197 0.533 3
0.198 0.549 2
0.201 0.521 2
0.201 0.587 3
0.202 0.546 2
0.206 0.59 3
0.206 0.595 3
0.206 0.517 2
0.207 0.582 3
0.498 0.018 3
0.209 0.546 3
0.213 0.596 3
0.214 0.585 3
0.217 0.577 2
0.218 0.527 2
0.219 0.582 3
0.221 0.514 2
0.223 0.562 2
0.223 0.571 2
0.224 0.596 3
0.502 0.014 3
0.226 0.583 3
0.228 0.563 2
0.23 0.526 3
0.231 0.595 3
0.232 0.583 3
0.234 0.57 2
0.236 0.598 3
0.237 0.575 2
0.238 0.504 2
0.239 0.587 3
0.503 0.027 3
0.241 0.596 3
0.245 0.593 3
0.246 0.581 2
0.249 0.591 3
0.257 0.574 2
0.258 0.579 3
0.261 0.59 3
0.263 0.514 2
0.265 0.598 3
0.266 0.568 2
0.504 0.044 3
0.041 0.075 3
0.269 0.572 2
0.269 0.566 2
0.269 0.579 3
0.269 0.588 3
0.272 0.502 2
0.273 0.595 3
0.274 0.576 3
0.275 0.569 2
0.275 0.592 3
0.277 0.586 3
0.506 0.068 3
0.278 0.504 2
0.279 0.594 3
0.281 0.506 2
0.282 0.571 2
0.282 0.531 3
0.282 0.581 3
0.285 0.594 2
0.287 0.58 2
0.287 0.584 2
0.289 0.59 2
0.506 0.039 3
0.289 0.575 2
0.291 0.534 3
0.292 0.569 2
0.292 0.597 2
0.293 0.585 2
0.294 0.5 3
0.296 0.57 2
0.297 0.51 2
0.298 0.533 3
0.298 0.575 2
0.507 0.001 2
0.3 0.5 3
0.301 0.532 3
0.303 0.503 2
0.305 0.522 2
0.309 0.51 2
0.312 0.501 2
0.313 0.539 2
0.315 0.511 2
0.32 0.593 2
0.322 0.569 3
0.509 0.025 3
0.33 0.539 2
0.33 0.514 2
0.333 0.522 2
0.339 0.529 2
0.34 0.509 2
0.343 0.577 2
0.345 0.515 2
0.346 0.555 2
0.351 0.514 2
0.353 0.528 2
0.509 0.018 2
0.353 0.553 2
0.354 0.57 2
0.357 0.513 2
0.357 0.548 3
0.36 0.558 3
0.363 0.541 3
0.363 0.517 2
0.365 0.545 3
0.366 0.539 2
0.366 0.554 2
0.514 0.074 2
0.367 0.572 2
0.368 0.562 2
0.37 0.598 2
0.371 0.521 2
0.372 0.552 2
0.375 0.593 2
0.375 0.598 2
0.376 0.52 2
0.376 0.588 2
0.377 0.535 3
0.515 0.03 3
0.378 0.564 2
0.378 0.58 2
0.383 0.585 2
0.384 0.598 2
0.385 0.566 2
0.386 0.504 2
0.391 0.505 2
0.392 0.524 2
0.397 0.592 3
0.398 0.501 3
0.517 0.039 3
0.398 0.507 2
